Lemma	T19_Kendall_w2v	T19_Jaccard_w2v	T19_NDCG_w2v	T19_w2v	T19_Kendall_ft	T19_Jaccard_ft	T19_NDCG_ft	T19_ft	TA_Kendall_ft	TA_Jaccard_ft	TA_NDCG_ft	TA_ft
казак	0.2510857964944534	0.07142857142857142	0.21467593908799565	0.015333995649142545	0.2914892170687021	0.08303249097472924	0.23336424443092318	0.01937681451953514	0.1139201202293624	0.0033444816053511705	0.030496276887476657	0.00010199423708186172
домой	0.19290295070231267	0.14942528735632185	0.35795797020378156	0.053487972559185755	0.2835775227965171	0.16731517509727625	0.3577987105649376	0.059865153907752204	0.2397647482201156	0.056338028169014086	0.13786908573684614	0.007767272435878656
встречать	0.30033551198362596	0.1320754716981132	0.3592016891320328	0.04744173252687226	0.30587269008160084	0.11524163568773234	0.3755981316397406	0.04328454305141992	0.22587492787586166	0.05263157894736842	0.19968339741033675	0.010509652495280882
гулять	0.15680543119253335	0.07913669064748201	0.16968017689296072	0.013427927667788258	0.22207302970978765	0.07142857142857142	0.17359742967452535	0.012399816405323238	0.14159717112005119	0.034482758620689655	0.1060982904298723	0.003658561738961114
красный	0.35245138908779194	0.07142857142857142	0.2325331428292261	0.016609510202087577	0.31244346959593655	0.06382978723404255	0.24855962152289923	0.015865507756780802	0.28359556501446365	0.030927835051546393	0.17127559126219943	0.005297183234913384
шелковый	0.2731211212466164	0.030927835051546393	0.0914200927791621	0.002827425549870993	0.19246790423419277	0.030927835051546393	0.03960717390905494	0.001224964141517163	0.07827164723241906	0.0033444816053511705	0.006769758426793609	2.2641332531082303e-05
коса	0.15306803705129532	0.03806228373702422	0.0722738283449173	0.002750906961225226	0.09929221665536102	0.034482758620689655	0.058111799595948074	0.002003855158480968	-0.11582557236733575	0.010101010101010102	0.013346651078970347	0.00013481465736333686
чулок	0.36459786168124864	0.06007067137809187	0.1662583782642879	0.009987252404568532	0.36223165112524924	0.056338028169014086	0.1813203606178111	0.010215231584102034	0.19297852541414134	0.0273972602739726	0.05644893500560592	0.0015465461645371484
вон	0.16655477228234072	0.07142857142857142	0.21252303734300762	0.015180216953071972	0.24493380581026733	0.056338028169014086	0.18712883226101	0.010542469423155492	0.14480403417173066	0.01694915254237288	0.0854893355918657	0.0014489717896926388
навстречу	0.28679819346382973	0.13636363636363635	0.2918824058271739	0.03980214624916007	0.1458912926780764	0.11524163568773234	0.24187158121604807	0.027873676645715575	0.12605508955992684	0.023890784982935155	0.04387882149558813	0.0010482994896556892
ручка	0.316625564252285	0.04895104895104895	0.21166611090067447	0.010361278155977071	0.17057890047500762	0.056338028169014086	0.16825492108755044	0.00947915048380566	0.1509491609246619	0.006711409395973154	0.07076286382667442	0.00047491854917231153
пристально	0.4793412288640418	0.12359550561797752	0.337854427044395	0.0417572887358241	0.34769944169961187	0.10294117647058823	0.2923866788876065	0.030098628709018315	0.22505505517939753	0.05263157894736842	0.16041602306981795	0.008442948582621996
пыль	0.23578182104795803	0.03806228373702422	0.10629506785156022	0.004045833032412327	0.21473882050466106	0.041666666666666664	0.1451402013068565	0.006047508387785687	0.07477414519975317	0.013513513513513514	0.03016001877501908	0.00040756782128404165
слышно	0.10179067254452669	0.056338028169014086	0.18553470604688563	0.01045265949559919	0.214119361511077	0.04895104895104895	0.23603183583894932	0.011554005950158359	0.23297566301036474	0.041666666666666664	0.20977277130382532	0.008740532137659388
песня	0.19109736302677244	0.04529616724738676	0.1675685060989431	0.007590211077652476	0.19241376277207742	0.04529616724738676	0.13584936143603749	0.006153455396057448	0.1943514386353108	0.01694915254237288	0.06805883460885231	0.0011535395696415647
кверху	0.2909087751130753	0.034482758620689655	0.15285204144882264	0.005270760049959401	0.21455120128413352	0.07142857142857142	0.19254480223641102	0.013753200159743644	0.22887237344658143	0.041666666666666664	0.11791893893462485	0.004913289122276035
стрелять	0.37512238754877797	0.08695652173913043	0.2744419031550026	0.023864513317826314	0.24294570673713206	0.056338028169014086	0.1921005393978979	0.010822565599881573	0.1908967376690157	0.030927835051546393	0.10842348945235641	0.0033533037974955594
лошадь	0.48213079301278644	0.1070110701107011	0.3413701054144296	0.03653038028420095	0.43536234936147256	0.12359550561797752	0.38274565783671954	0.04730564310341477	0.3132665727229926	0.03806228373702422	0.13954093631532488	0.005311246710963923
впереди	0.3859907271353536	0.08695652173913043	0.267846309349186	0.023290983421668347	0.37700978557749987	0.12781954887218044	0.3548878464663473	0.045361604435548146	0.22222543727628422	0.034482758620689655	0.16763634572703065	0.005780563645759677
ехать	0.5298089649118775	0.1857707509881423	0.4972649505416841	0.0923772833022101	0.46536561946504323	0.17647058823529413	0.4785271611772269	0.08444596961951063	0.4263512341455816	0.0948905109489051	0.3415057516886147	0.03240565526972256
тонкий	0.2538457508863096	0.03806228373702422	0.10650999094460752	0.0040540134961615315	0.21929803113108698	0.041666666666666664	0.09247365449033179	0.003853068937097158	0.1328851527935325	0.010101010101010102	0.03285645187629531	0.00033188335228581125
направо	0.3033839185604448	0.056338028169014086	0.22487844438057328	0.012669208134116804	0.24984790034460186	0.08303249097472924	0.27129849958194485	0.02252659021799542	0.09982698068562738	0.03806228373702422	0.14687101166197478	0.005590246118621877
конь	0.16140541021702576	0.06761565836298933	0.13461180463785868	0.009101865794018916	0.24637174528746436	0.05263157894736842	0.15428813887956275	0.008120428362082249	0.15209463857700092	0.023890784982935155	0.07727402673986153	0.0018461371576076135
подвигаться	0.22600488834935087	0.08303249097472924	0.26368190623561244	0.021894165499707893	0.27475602784670977	0.06761565836298933	0.19778427133815846	0.013373313720373705	0.13319144613706033	0.013513513513513514	0.036202540779020284	0.0004892235240408147
труп	0.13789124820405144	0.023890784982935155	0.057837405323012195	0.0013817810145429535	0.19156003556694004	0.01694915254237288	0.05289315674945544	0.00089649418219416	0.14725111525769818	0.010101010101010102	0.030352969880004185	0.00030659565535357767
музыка	0.3410670417290688	0.05263157894736842	0.2219609779921347	0.011682156736428142	0.3636428721211862	0.04895104895104895	0.22479112628235842	0.011003761426409154	0.24678390772999761	0.023890784982935155	0.13819147115447153	0.003301502723826965
теория	0.34348270987805607	0.09090909090909091	0.21288612549665525	0.019353284136059568	0.3687271432505011	0.08303249097472924	0.24071188613910743	0.01998690751335549	0.1858596393801434	0.010101010101010102	0.0692183238575154	0.0006991749884597517
разделяться	0.22288846343585	0.07526881720430108	0.2766873427955262	0.020825929027620253	0.31277131464190044	0.09090909090909091	0.3350301283580996	0.030457284396190873	0.31828256917846304	0.034482758620689655	0.21208741847708085	0.0073133592578303735
бумага	0.3008009917680935	0.06761565836298933	0.21369298545805634	0.014448991899299185	0.34041868336681796	0.06761565836298933	0.26164474040231794	0.01769128137951616	0.19842985653628836	0.010101010101010102	0.0959222603062626	0.0009689117202652788
собственно	0.020879726143978906	0.06382978723404255	0.13061272866795373	0.008336982680933216	0.10740832097488247	0.06382978723404255	0.24240048242252651	0.015472371218459138	0.06843448516346938	0.034482758620689655	0.08077099538260406	0.0027852067373311746
правильный	0.1913034368326716	0.06382978723404255	0.22393210824521947	0.014293538824162944	0.3035417279815801	0.06007067137809187	0.21794331453357874	0.013092001226398722	0.16192450983025655	0.0273972602739726	0.16118768736800926	0.004416101023781076
ухо	0.29626638447537634	0.06382978723404255	0.17394550973763853	0.011102904876870543	0.3979775941788586	0.07526881720430108	0.2669041813753816	0.020089562039007216	0.301382408355656	0.03806228373702422	0.21118424967416163	0.008038154831888505
присутствие	0.023475795457938747	0.04529616724738676	0.1602521877249361	0.007258809896948325	0.17258320260569465	0.05263157894736842	0.1947187622130734	0.010248355905951231	0.19939772053267515	0.013513513513513514	0.09974042532580348	0.0013478435854838307
единство	0.1976793617532973	0.04529616724738676	0.09495948523404873	0.004301300724887225	0.3342451505884035	0.07526881720430108	0.24794827777967268	0.01866277359631945	0.15973165756027857	0.006711409395973154	0.04158983736137105	0.000279126425244101
изучение	0.34024993143214494	0.09090909090909091	0.23960955788699612	0.02178268708063601	0.32495304023064503	0.11524163568773234	0.344267822458817	0.0396739869748079	0.2534229486042029	0.0273972602739726	0.1210169349895714	0.0033155324654677095
смотря	0.1838822160323369	0.07913669064748201	0.25279124234992023	0.02000506234423829	0.19553551583680934	0.07913669064748201	0.291002711116238	0.0230289915271843	0.16302509379863483	0.006711409395973154	0.09549003751842292	0.0006408727350229726
либо	0.12477059832810862	0.0273972602739726	0.07085860912361244	0.0019413317568112997	0.10327385942850832	0.034482758620689655	0.11738764442369348	0.004047849807713568	0.13852337726789654	0.01694915254237288	0.09947672256856281	0.0016860461452298781
петь	0.22104545723246063	0.03806228373702422	0.13618386719511474	0.005183468993585683	0.20197303075066847	0.041666666666666664	0.11356237948243592	0.004731765811768163	0.12427966576330815	0.023890784982935155	0.08954957746395147	0.00213940970050396
школа	0.26579805877554014	0.07913669064748201	0.2844712216390071	0.022512111064957395	0.30767860083985094	0.07142857142857142	0.2572749189482396	0.018376779924874256	0.237704864440524	0.02040816326530612	0.13435340528070489	0.002741906230218467
пение	0.26349934901854616	0.04529616724738676	0.16598907429711857	0.00751866887060119	0.1569336858971322	0.0273972602739726	0.14007713295754762	0.0038377296700697976	0.167004313645926	0.010101010101010102	0.05288679951129671	0.0005342100960737042
ровно	0.024399583673052356	0.0273972602739726	0.07945269467164527	0.0021767861553875414	0.11362712298359602	0.023890784982935155	0.12168050954417474	0.0029070428901338675	0.0911384215597593	0.023890784982935155	0.06271285813855434	0.001498259409453517
крепко	0.3892231376417082	0.07526881720430108	0.266172219256824	0.02003446811610503	0.3282189947779952	0.0948905109489051	0.25181115980301827	0.0238944896163448	0.20129656530268192	0.0273972602739726	0.11936239970953472	0.0032702027317680744
слабо	0.2096389400763936	0.06007067137809187	0.21118959604076998	0.012686300822237066	0.07475252514988678	0.056338028169014086	0.1660747594074296	0.009356324473658006	0.13641585417206545	0.0273972602739726	0.1286195472980461	0.0035238232136450983
высота	0.17096178657201258	0.034482758620689655	0.128334128566253	0.004425314778146655	0.2738111470234351	0.03806228373702422	0.17582255621945583	0.00669220802219382	0.06742211197247978	0.0033444816053511705	0.011418566731773357	3.8189186393890824e-05
особый	0.07567785622269621	0.030927835051546393	0.05523202883990901	0.0017082070775229592	0.05997349427053134	0.034482758620689655	0.12571148044130137	0.004334878635906944	0.12156450114340893	0.02040816326530612	0.10836896313743327	0.002211611492600679
быстрый	0.20306960923529002	0.06007067137809187	0.19842308411509257	0.011919407879705206	0.25457047225210544	0.05263157894736842	0.2035307444818368	0.010712144446412462	0.19753198388227802	0.010101010101010102	0.11341913677037245	0.0011456478461653783
тихий	0.2846604507463909	0.06761565836298933	0.23120010074748118	0.0156327470256304	0.3399068931727016	0.06382978723404255	0.26116483592443035	0.016670095910070022	0.26736017717430044	0.030927835051546393	0.1373500530200167	0.004247939784124228
относительно	0.22835560784184042	0.08303249097472924	0.15818161109542894	0.013134213195649334	0.19504656226268735	0.04529616724738676	0.1703947647260496	0.007718229761110262	0.13142503023894112	0.0273972602739726	0.07033931836306141	0.001927104612686614
деление	0.15643822132192234	0.006711409395973154	0.03114283700023285	0.00020901232886062315	0.22161830808075897	0.06007067137809187	0.1908019109459767	0.011461598890747717	0.04665701337671368	0.006711409395973154	0.06827504498452158	0.00045822177841960794
буква	0.2722185525474816	0.07142857142857142	0.17560729273115658	0.01254337805222547	0.2330628891206294	0.06382978723404255	0.1966229137367742	0.012550398749155799	0.07959137576027626	0.006711409395973154	0.008683484759304711	5.827842120338732e-05
черта	0.10439863071989453	0.06382978723404255	0.13543143903859456	0.008644559938633695	0.14390081531661136	0.06382978723404255	0.16992953954619436	0.010846566354012405	0.034581080502740724	0.006711409395973154	0.04413829551016691	0.0002962301712091739
ровный	0.1338110191342483	0.030927835051546393	0.1221136725764992	0.0037767115229845115	0.09602404808807967	0.03806228373702422	0.08204546074516364	0.003122837606217301	0.06531981872739914	0.006711409395973154	0.017859801457679646	0.0001198644393132862
внизу	0.21931594630414883	0.05263157894736842	0.1338831871494484	0.007046483534181495	0.21320173850783808	0.09090909090909091	0.27871450923977215	0.025337682658161106	0.16837279169268668	0.04895104895104895	0.19473242255806866	0.009532356348996369
уезд	0.3590506926082328	0.056338028169014086	0.23366584026234297	0.013164272690836224	0.37215141591688605	0.07142857142857142	0.2336411689735253	0.01668865492668038	0.29459373097070324	0.030927835051546393	0.16345787709901474	0.005055398260794271
деревня	0.3657299863326698	0.06761565836298933	0.25921300655142465	0.017526858094224444	0.26729811577111734	0.06382978723404255	0.2629948099814417	0.016786902764772873	0.10927031940367414	0.0033444816053511705	0.02321756064949844	7.76507045133727e-05
одинокий	0.07934391154144274	0.030927835051546393	0.035834273690441835	0.0011082765058899537	0.20908815954594046	0.04529616724738676	0.09349288973264913	0.004234869569771564	0.03965113145781736	0.023890784982935155	0.042885514743525616	0.001024568611620066
мужик	0.26395221729953905	0.08303249097472924	0.2757037621357232	0.022892370141233333	0.32505587273636266	0.09090909090909091	0.28173807730242295	0.02561255248203845	0.1113543593150911	0.02040816326530612	0.11521819130191721	0.0023513916592228
старик	0.2298099270264341	0.07913669064748201	0.2291079588507395	0.01813084566444701	0.25993928130216654	0.0948905109489051	0.29437797908522506	0.027933676847503107	0.24419349537316692	0.04895104895104895	0.20532115352510852	0.010050685836893425
михайла	0.283322204032971	0.07142857142857142	0.2660420444300835	0.019003003173577393	0.3237968046091097	0.07142857142857142	0.2884917143688194	0.02060655102634424	0.14954829039950635	0.013513513513513514	0.03162072352087476	0.00042730707460641575
помирать	0.23017590179844277	0.030927835051546393	0.08912318924653422	0.0027563872962845636	0.29944040780222975	0.07142857142857142	0.20244685114984717	0.014460489367846226	0.036812778814424546	0.010101010101010102	0.06421262112371794	0.0006486123345830095
старуха	0.253116526635379	0.07913669064748201	0.27754619734069524	0.021964087559335592	0.32021498154927447	0.07142857142857142	0.2918558251058741	0.02084684465041958	0.27670703505663635	0.05263157894736842	0.2395458932120876	0.012607678590109873
пчела	0.21435375852716032	0.04529616724738676	0.08621802823933206	0.0039053462268686997	0.18324154765972808	0.05263157894736842	0.10583109692255996	0.0055700577327663136	0.1108202530122369	0.0033444816053511705	0.015786185196714778	5.279660600907952e-05
корова	0.2703086425501149	0.06007067137809187	0.24387273745891205	0.01464959906996998	0.3230860949827491	0.08695652173913043	0.25262082711548084	0.02196702844482442	0.20643630509130073	0.02040816326530612	0.07873088326967244	0.0016067527197892333
опускаться	0.2548851563999366	0.08303249097472924	0.19449073490282184	0.016149050190487013	0.3549370810325669	0.06007067137809187	0.23311353467957355	0.014003286535522085	0.2267047853960749	0.034482758620689655	0.1898109039169079	0.006545203583341652
купить	0.26038798697187737	0.0989010989010989	0.3164800491111152	0.03130022463736304	0.3152660932318995	0.11524163568773234	0.3038249231232264	0.03501328110342014	0.15364539811055367	0.041666666666666664	0.17685935731598376	0.00736913988816599
платить	0.40199599974904726	0.09090909090909091	0.27630157951029094	0.02511832541002645	0.3929442201004961	0.09090909090909091	0.2897375263441937	0.026339775122199427	0.19941683258433224	0.02040816326530612	0.10815608605118536	0.002207267062269089
рожь	0.2536920998343823	0.06007067137809187	0.20077824715469783	0.012060884104699162	0.16468854576614703	0.07913669064748201	0.23315283607787596	0.01845094386227795	0.21409391146253906	0.02040816326530612	0.12849436933335442	0.0026223340680276413
овес	0.3863200707591892	0.08695652173913043	0.28043620220571197	0.02438575671354017	0.33798698652000714	0.09090909090909091	0.300276802026268	0.02729789109329709	0.1719770764207281	0.02040816326530612	0.09325827715341704	0.0019032301459881028
подвода	0.30703710989011496	0.06761565836298933	0.25110088009025844	0.016978351322828864	0.2518628027667357	0.08303249097472924	0.23896592174818995	0.019841935740824438	0.1768809128400399	0.010101010101010102	0.05456229668452177	0.0005511343099446643
курица	0.3367748134130452	0.06007067137809187	0.17749248550343724	0.010662092768757713	0.29901010059954714	0.056338028169014086	0.19508078302955334	0.010990466649552302	0.14546010052740146	0.006711409395973154	0.0364025120649203	0.00024431216150953226
яйцо	0.26791393898270266	0.04895104895104895	0.14692451264352108	0.007192109010522011	0.28094164564383706	0.03806228373702422	0.15018165151639384	0.005716256632111876	0.21108118072013657	0.013513513513513514	0.09703240478768457	0.001311248713347089
трудно	0.34479221428748924	0.171875	0.450320272325224	0.07739879680589787	0.3337084442493404	0.19047619047619047	0.45287150809805976	0.08626123963772567	0.2727792416533396	0.1320754716981132	0.3096409679093171	0.04089597689368339
тянуть	0.22179634678416502	0.030927835051546393	0.1166665080678819	0.003608242517563358	0.16125896879985963	0.04529616724738676	0.0750803546765666	0.0034008523024228773	0.07982158084098183	0.0033444816053511705	0.007459406191854235	2.494784679549911e-05
вытягивать	0.20861282995886335	0.04895104895104895	0.1050721887165958	0.005143393853259934	0.21819325778429985	0.03806228373702422	0.10360580339136757	0.003943473485484579	0.26159923310198446	0.030927835051546393	0.1541163323533392	0.004766484505773378
любимый	0.22529667046363938	0.07142857142857142	0.19733182336365745	0.014095130240261246	0.25595717546900204	0.1070110701107011	0.2738974291374984	0.029310056992573632	0.16413158255133328	0.041666666666666664	0.1722271700558772	0.00717613208566155
ночной	0.14829328800719405	0.01694915254237288	0.05583198946092956	0.0009463049061174501	0.05519857925934316	0.02040816326530612	0.06088291153198849	0.00124250839861201	0.05392231153080343	0.02040816326530612	0.05300373191449007	0.0010817088145814299
скучать	0.2574690312012466	0.1070110701107011	0.2788426707597756	0.02983925259052949	0.29949375489801394	0.12781954887218044	0.2749189945816385	0.035140021863818455	0.24661299926181146	0.034482758620689655	0.1402137552197637	0.004834957076543576
тяжело	0.4699310763467738	0.13636363636363635	0.4451675667958662	0.0607046681994363	0.4297727904020354	0.14068441064638784	0.43662603711404396	0.06142647670425714	0.3538832955328758	0.07913669064748201	0.3001781671808054	0.023755106755315534
обдумывать	0.28005758311004075	0.0989010989010989	0.26149800172152166	0.025862439730699942	0.365990791467265	0.13636363636363635	0.31328340168353735	0.042720463865936906	0.08490778357217099	0.04529616724738676	0.11418771139220547	0.00517226567281767
бывало	-0.03733083105978699	0.02040816326530612	0.04816802555241679	0.0009830209296411588	0.16192450983025655	0.0273972602739726	0.0728268755764884	0.001995256865109271	0.11547005383792515	0.0033444816053511705	0.014097841122825777	4.71499703104541e-05
лишний	-0.05061773234534857	0.04895104895104895	0.09730534544137007	0.0047631987278992345	-0.003191447438498147	0.041666666666666664	0.17353195213833264	0.00723049800576386	0.03384576220399488	0.01694915254237288	0.09440825169351234	0.0016001398592120737
скотина	0.22633440478160205	0.06761565836298933	0.23746615247288574	0.016056430238380177	0.23781490668206745	0.1070110701107011	0.312056282044987	0.033393476676400816	0.18693536299938296	0.013513513513513514	0.09539520015502657	0.001289124326419278
сытый	0.09317184863991888	0.03806228373702422	0.07970825330811575	0.003033878153596101	0.12571617567662527	0.04529616724738676	0.12037772328566612	0.0054526494868071766	0.0017754237966186878	0.023890784982935155	0.0481345538255296	0.0011499722756952466
крыша	0.23245425502510375	0.03806228373702422	0.10225519302434795	0.0038920661704769117	0.27137786252961965	0.05263157894736842	0.15484564258217987	0.008149770662219993	0.04829163544150726	0.013513513513513514	0.03451597246117251	0.000466432060286115
тепло	0.21034088193771336	0.056338028169014086	0.1551748638362856	0.008742245849931583	0.32711403276436346	0.06007067137809187	0.22626996166873165	0.013592188510135822	0.21919898237669797	0.02040816326530612	0.10307651608272357	0.002103602369035175
изба	0.3646294948993718	0.06761565836298933	0.2089975442943982	0.01413150655371376	0.3125280275285962	0.0989010989010989	0.2727868832557627	0.02697892251980071	0.20517831725066754	0.0273972602739726	0.12073335994413548	0.003307763286140698
благодарить	0.24737279215406763	0.14942528735632185	0.40580719675641247	0.060637856986590376	0.4021312858210131	0.171875	0.4174806838147712	0.07175449253066381	0.28275797323945534	0.08303249097472924	0.25106726442161686	0.02084674036713786
ребята	0.06279507421643127	0.06007067137809187	0.18852146031369288	0.011324610690221833	0.17012358451630233	0.05263157894736842	0.19082025192597737	0.010043171153998809	-0.0852979021309837	0.010101010101010102	0.004911952723420576	4.961568407495532e-05
носить	0.0900106119111847	0.04895104895104895	0.12421150128303102	0.006080283279588931	0.2575954003930648	0.041666666666666664	0.10501164028988828	0.0043754850120786785	0.20202779707333024	0.01694915254237288	0.05621268033348488	0.0009527572937878793
помнить	0.2526783169716453	0.1450381679389313	0.39278878796663463	0.056969366193634026	0.27366351432375624	0.17647058823529413	0.46165835631318036	0.08146912170232595	0.1879788501061506	0.10294117647058823	0.31138086396932496	0.03205391246743051
девочка	0.43330554176164743	0.14068441064638784	0.3952023589524321	0.05559881095528513	0.38179954218650963	0.11940298507462686	0.3219623363359021	0.038443264040107714	0.2071321255091789	0.030927835051546393	0.12288386377811333	0.0038005318694261858
обижаться	0.2172536687235416	0.1070110701107011	0.30390562696538426	0.03252126635422931	0.2319342552750089	0.06382978723404255	0.24168648522593997	0.015426796929315315	0.21391495861205867	0.03806228373702422	0.18422368493080432	0.0070119741669164275
рожать	0.3206098375674557	0.06761565836298933	0.27622158493429516	0.018676904319400743	0.21738355290327793	0.0948905109489051	0.269746383550811	0.025596372161755785	0.23815200836887343	0.034482758620689655	0.15915948331760824	0.005488258045434766
спрашивать	0.29671701183924487	0.1320754716981132	0.3579770878145834	0.04727999273022799	0.37623801979868354	0.14068441064638784	0.34171264721548733	0.048073642383927875	0.3198761766119238	0.06761565836298933	0.26211614042398756	0.01772315540233368
махать	0.13905592410599069	0.041666666666666664	0.06798717778663219	0.0028327990744430077	0.2072598265663502	0.03806228373702422	0.07658384143188678	0.002914955902251746	0.06095621701724162	0.023890784982935155	0.04696632064083595	0.001122062267869801
девка	0.26918861450251785	0.056338028169014086	0.1905058059896547	0.010732721464205898	0.2966425957572498	0.06382978723404255	0.18305482679064403	0.01168435064621132	0.23235058088656674	0.0273972602739726	0.07450271212477193	0.0020411701951992306
взяться	0.22809620646695286	0.07913669064748201	0.26647136438441765	0.021087661929702115	0.23065874211575813	0.09090909090909091	0.2720309417862948	0.02473008561693589	0.2187762154835545	0.01694915254237288	0.1327929978648067	0.002250728777369605
семя	0.31412961216074625	0.041666666666666664	0.18038564694139783	0.007516068622558243	0.2823677453679175	0.04529616724738676	0.1885394357440047	0.008540113814188366	0.2408658284079353	0.023890784982935155	0.12159997427477617	0.002905118839329124
сеять	0.3290461888940998	0.06007067137809187	0.2398979821239576	0.014410832848435615	0.19167964811454508	0.06382978723404255	0.20633444929333083	0.013170283997446647	0.14409600897869101	0.013513513513513514	0.07283323358334325	0.0009842328862613953
убирать	0.09730139526878737	0.034482758620689655	0.10463245218424068	0.003608015592560023	0.26579327064362335	0.06382978723404255	0.17207920987342631	0.010983779353622955	0.07452343028285945	0.010101010101010102	0.016104670557496148	0.00016267343997470858
постоять	0.16910697120213547	0.06382978723404255	0.22184809361243296	0.01416051661355955	0.1694869633326945	0.07913669064748201	0.254556225639521	0.020144737280825404	0.18537788757039525	0.02040816326530612	0.10885304686757637	0.0022214907523995177
неделя	0.3669676756332627	0.16731517509727625	0.41253704993626134	0.06902370874419936	0.35340171028850265	0.12359550561797752	0.3743657322684208	0.04626992196575987	0.26254763028592637	0.07142857142857142	0.23403544988828998	0.016716817849163568
отбивать	0.22620135623490514	0.04529616724738676	0.1157756028119256	0.005244191068136003	0.40697885032220693	0.0948905109489051	0.33477427642874036	0.03176690214287317	0.10374324150822217	0.006711409395973154	0.013149642454230488	8.825263392100999e-05
свозить	0.39903934875525016	0.0948905109489051	0.3344987813945501	0.03174076027831497	0.40831949318954586	0.11524163568773234	0.3830994926550897	0.04414901216471294	0.33992242851165044	0.04895104895104895	0.23191311418689836	0.011352390204953067
дальний	0.08877091093250525	0.030927835051546393	0.12218345496633938	0.0037788697412269915	0.15947762533911075	0.04895104895104895	0.160150104153054	0.007839515587911735	0.06873830055862877	0.01694915254237288	0.07510038079134741	0.0012728878100228375
торопиться	0.24009225038332152	0.07913669064748201	0.24463776266774484	0.019359822944929446	0.21539072998849937	0.08695652173913043	0.2575708313278711	0.022397463593727924	0.1655857803184049	0.06007067137809187	0.1616995664601329	0.009713401518806569
пускать	0.043144014722467004	0.08695652173913043	0.16042711467645843	0.013950183884909428	0.23747486886707936	0.07142857142857142	0.21866327940661304	0.01561880567190093	0.12228688329542968	0.013513513513513514	0.029095043753682	0.00039317626694164865
возить	0.2419958007305578	0.1111111111111111	0.2736754053108175	0.03040837836786861	0.37955219604175616	0.11524163568773234	0.29254967590696895	0.033713903171435085	0.2890696052338707	0.056338028169014086	0.22212121791987266	0.012513871432105502
видный	0.26398035950986043	0.07142857142857142	0.22108116595201402	0.015791511853715287	0.32634117031246895	0.06007067137809187	0.23089693169238112	0.013870133705902753	0.16946867053208237	0.034482758620689655	0.1650947053732253	0.0056929208749388035
кабы	0.23682500193936432	0.06382978723404255	0.21980812491849155	0.014030305845861162	0.22835560784184042	0.08303249097472924	0.2254135700292273	0.018716650219033314	0.28412294502832414	0.04529616724738676	0.18124582240611808	0.008209741084597684
ужин	0.39760741130108684	0.08303249097472924	0.30432499839305804	0.025268862682456084	0.4083860935561762	0.08695652173913043	0.3047494478874405	0.02649995199021222	0.13590590788781776	0.030927835051546393	0.12884183902577767	0.0039847991451271445
поездка	0.3378175082776634	0.0989010989010989	0.3445079350307004	0.034072213354684654	0.40479696700818385	0.11524163568773234	0.35973298934562076	0.04145621810302692	0.38607153328833405	0.07526881720430108	0.2690294321781679	0.020249527153195432
телега	0.3522112116820161	0.09090909090909091	0.3019241550088928	0.02744765045535389	0.3352718090646672	0.08695652173913043	0.3146557190675433	0.027361366875438546	0.26159923310198446	0.030927835051546393	0.15315555961514607	0.004736769885004518
посадить	0.2848822346178165	0.08695652173913043	0.2758214947569438	0.023984477804951634	0.3636898871951664	0.08303249097472924	0.27950870934015876	0.023208304385644953	0.18945112999618482	0.010101010101010102	0.09848356462923108	0.0009947834811033444
поехать	0.527985748899979	0.19047619047619047	0.4999412220237676	0.09522689943309859	0.5155539514882066	0.19047619047619047	0.49045807668876007	0.0934205860359543	0.4760833700838083	0.1070110701107011	0.38480681993072474	0.04117858958668272
сосед	0.20976163139899937	0.0948905109489051	0.2890948323602231	0.027432356355349637	0.2440159318144258	0.11940298507462686	0.3123824505716377	0.03729939708318062	0.12664689749213304	0.023890784982935155	0.117345932099495	0.0028034864324111433
шуба	0.37696689848969755	0.07526881720430108	0.24996175088275716	0.01881432533526129	0.40790181853099344	0.10294117647058823	0.3042544038919768	0.03132030628299761	0.237704864440524	0.02040816326530612	0.11456771023706737	0.002338116535450354
кафтан	0.37380025684352103	0.06761565836298933	0.23894540011497079	0.016156450541581657	0.38091392289691245	0.06382978723404255	0.28247184483284143	0.01803011775528775	0.2720736768698317	0.030927835051546393	0.1547128045058776	0.004784932098119926
лощина	0.2863184273395481	0.041666666666666664	0.10802656248927102	0.0045011067703862925	0.301382408355656	0.03806228373702422	0.127785258587682	0.004863798769773363	0.1877142603452137	0.013513513513513514	0.08047664014296346	0.001087522164094101
разводить	-0.027261407104076676	0.013513513513513514	0.05865039024820858	0.0007925728411920079	0.32213209580449864	0.04895104895104895	0.19954050612282498	0.009767717082935489	0.11911261062055138	0.006711409395973154	0.009723655818597382	6.52594350241435e-05
ходить	0.18476177297178614	0.08695652173913043	0.2934485211226653	0.02551726270631872	0.2921893553915512	0.07913669064748201	0.2339891144773507	0.01851712416727236	0.22841645238393882	0.041666666666666664	0.16950244311604687	0.007062601796501953
сказывать	0.12045057669540535	0.04529616724738676	0.10382701801219574	0.004702965972677856	0.23228856391735822	0.0989010989010989	0.25135627926926657	0.024859412235421968	-0.0027445301986302162	0.006711409395973154	0.019720869409571417	0.00013235482825215715
вчера	0.3141513316083167	0.12781954887218044	0.37598998073554496	0.04805886971807717	0.3534267935299879	0.11524163568773234	0.3611439933319596	0.041618824510374526	0.25060065002680415	0.06007067137809187	0.2080510679465285	0.012497767332476976
