Lemma	T19_w2v	T19_ft	TA_ft
встречать	0.04744173252687226	0.04328454305141992	0.010509652495280882
гулять	0.013427927667788258	0.012399816405323238	0.003658561738961114
красный	0.016609510202087577	0.015865507756780802	0.005297183234913384
шелковый	0.002827425549870993	0.001224964141517163	2.2641332531082303e-05
коса	0.002750906961225226	0.002003855158480968	0.00013481465736333686
чулок	0.009987252404568532	0.010215231584102034	0.0015465461645371484
вон	0.015180216953071972	0.010542469423155492	0.0014489717896926388
навстречу	0.03980214624916007	0.027873676645715575	0.0010482994896556892
ручка	0.010361278155977071	0.00947915048380566	0.00047491854917231153
пристально	0.0417572887358241	0.030098628709018315	0.008442948582621996
пыль	0.004045833032412327	0.006047508387785687	0.00040756782128404165
слышно	0.01045265949559919	0.011554005950158359	0.008740532137659388
песня	0.007590211077652476	0.006153455396057448	0.0011535395696415647
кверху	0.005270760049959401	0.013753200159743644	0.004913289122276035
стрелять	0.023864513317826314	0.010822565599881573	0.0033533037974955594
лошадь	0.03653038028420095	0.04730564310341477	0.005311246710963923
впереди	0.023290983421668347	0.045361604435548146	0.005780563645759677
ехать	0.0923772833022101	0.08444596961951063	0.03240565526972256
тонкий	0.0040540134961615315	0.003853068937097158	0.00033188335228581125
направо	0.012669208134116804	0.02252659021799542	0.005590246118621877
конь	0.009101865794018916	0.008120428362082249	0.0018461371576076135
подвигаться	0.021894165499707893	0.013373313720373705	0.0004892235240408147
труп	0.0013817810145429535	0.00089649418219416	0.00030659565535357767
музыка	0.011682156736428142	0.011003761426409154	0.003301502723826965
теория	0.019353284136059568	0.01998690751335549	0.0006991749884597517
разделяться	0.020825929027620253	0.030457284396190873	0.0073133592578303735
бумага	0.014448991899299185	0.01769128137951616	0.0009689117202652788
собственно	0.008336982680933216	0.015472371218459138	0.0027852067373311746
правильный	0.014293538824162944	0.013092001226398722	0.004416101023781076
ухо	0.011102904876870543	0.020089562039007216	0.008038154831888505
присутствие	0.007258809896948325	0.010248355905951231	0.0013478435854838307
единство	0.004301300724887225	0.01866277359631945	0.000279126425244101
изучение	0.02178268708063601	0.0396739869748079	0.0033155324654677095
смотря	0.02000506234423829	0.0230289915271843	0.0006408727350229726
либо	0.0019413317568112997	0.004047849807713568	0.0016860461452298781
петь	0.005183468993585683	0.004731765811768163	0.00213940970050396
школа	0.022512111064957395	0.018376779924874256	0.002741906230218467
пение	0.00751866887060119	0.0038377296700697976	0.0005342100960737042
ровно	0.0021767861553875414	0.0029070428901338675	0.001498259409453517
крепко	0.02003446811610503	0.0238944896163448	0.0032702027317680744
слабо	0.012686300822237066	0.009356324473658006	0.0035238232136450983
высота	0.004425314778146655	0.00669220802219382	3.8189186393890824e-05
особый	0.0017082070775229592	0.004334878635906944	0.002211611492600679
быстрый	0.011919407879705206	0.010712144446412462	0.0011456478461653783
тихий	0.0156327470256304	0.016670095910070022	0.004247939784124228
относительно	0.013134213195649334	0.007718229761110262	0.001927104612686614
деление	0.00020901232886062315	0.011461598890747717	0.00045822177841960794
буква	0.01254337805222547	0.012550398749155799	5.827842120338732e-05
черта	0.008644559938633695	0.010846566354012405	0.0002962301712091739
ровный	0.0037767115229845115	0.003122837606217301	0.0001198644393132862
внизу	0.007046483534181495	0.025337682658161106	0.009532356348996369
уезд	0.013164272690836224	0.01668865492668038	0.005055398260794271
деревня	0.017526858094224444	0.016786902764772873	7.76507045133727e-05
одинокий	0.0011082765058899537	0.004234869569771564	0.001024568611620066
мужик	0.022892370141233333	0.02561255248203845	0.0023513916592228
старик	0.01813084566444701	0.027933676847503107	0.010050685836893425
михайла	0.019003003173577393	0.02060655102634424	0.00042730707460641575
помирать	0.0027563872962845636	0.014460489367846226	0.0006486123345830095
старуха	0.021964087559335592	0.02084684465041958	0.012607678590109873
пчела	0.0039053462268686997	0.0055700577327663136	5.279660600907952e-05
корова	0.01464959906996998	0.02196702844482442	0.0016067527197892333
опускаться	0.016149050190487013	0.014003286535522085	0.006545203583341652
купить	0.03130022463736304	0.03501328110342014	0.00736913988816599
платить	0.02511832541002645	0.026339775122199427	0.002207267062269089
рожь	0.012060884104699162	0.01845094386227795	0.0026223340680276413
овес	0.02438575671354017	0.02729789109329709	0.0019032301459881028
подвода	0.016978351322828864	0.019841935740824438	0.0005511343099446643
курица	0.010662092768757713	0.010990466649552302	0.00024431216150953226
яйцо	0.007192109010522011	0.005716256632111876	0.001311248713347089
трудно	0.07739879680589787	0.08626123963772567	0.04089597689368339
тянуть	0.003608242517563358	0.0034008523024228773	2.494784679549911e-05
вытягивать	0.005143393853259934	0.003943473485484579	0.004766484505773378
любимый	0.014095130240261246	0.029310056992573632	0.00717613208566155
ночной	0.0009463049061174501	0.00124250839861201	0.0010817088145814299
скучать	0.02983925259052949	0.035140021863818455	0.004834957076543576
тяжело	0.0607046681994363	0.06142647670425714	0.023755106755315534
обдумывать	0.025862439730699942	0.042720463865936906	0.00517226567281767
бывало	0.0009830209296411588	0.001995256865109271	4.71499703104541e-05
лишний	0.0047631987278992345	0.00723049800576386	0.0016001398592120737
скотина	0.016056430238380177	0.033393476676400816	0.001289124326419278
сытый	0.003033878153596101	0.0054526494868071766	0.0011499722756952466
крыша	0.0038920661704769117	0.008149770662219993	0.000466432060286115
тепло	0.008742245849931583	0.013592188510135822	0.002103602369035175
изба	0.01413150655371376	0.02697892251980071	0.003307763286140698
благодарить	0.060637856986590376	0.07175449253066381	0.02084674036713786
ребята	0.011324610690221833	0.010043171153998809	4.961568407495532e-05
носить	0.006080283279588931	0.0043754850120786785	0.0009527572937878793
помнить	0.056969366193634026	0.08146912170232595	0.03205391246743051
девочка	0.05559881095528513	0.038443264040107714	0.0038005318694261858
обижаться	0.03252126635422931	0.015426796929315315	0.0070119741669164275
рожать	0.018676904319400743	0.025596372161755785	0.005488258045434766
спрашивать	0.04727999273022799	0.048073642383927875	0.01772315540233368
махать	0.0028327990744430077	0.002914955902251746	0.001122062267869801
девка	0.010732721464205898	0.01168435064621132	0.0020411701951992306
взяться	0.021087661929702115	0.02473008561693589	0.002250728777369605
семя	0.007516068622558243	0.008540113814188366	0.002905118839329124
сеять	0.014410832848435615	0.013170283997446647	0.0009842328862613953
убирать	0.003608015592560023	0.010983779353622955	0.00016267343997470858
постоять	0.01416051661355955	0.020144737280825404	0.0022214907523995177
неделя	0.06902370874419936	0.04626992196575987	0.016716817849163568
отбивать	0.005244191068136003	0.03176690214287317	8.825263392100999e-05
свозить	0.03174076027831497	0.04414901216471294	0.011352390204953067
дальний	0.0037788697412269915	0.007839515587911735	0.0012728878100228375
торопиться	0.019359822944929446	0.022397463593727924	0.009713401518806569
пускать	0.013950183884909428	0.01561880567190093	0.00039317626694164865
возить	0.03040837836786861	0.033713903171435085	0.012513871432105502
видный	0.015791511853715287	0.013870133705902753	0.0056929208749388035
кабы	0.014030305845861162	0.018716650219033314	0.008209741084597684
ужин	0.025268862682456084	0.02649995199021222	0.0039847991451271445
поездка	0.034072213354684654	0.04145621810302692	0.020249527153195432
телега	0.02744765045535389	0.027361366875438546	0.004736769885004518
посадить	0.023984477804951634	0.023208304385644953	0.0009947834811033444
поехать	0.09522689943309859	0.0934205860359543	0.04117858958668272
сосед	0.027432356355349637	0.03729939708318062	0.0028034864324111433
шуба	0.01881432533526129	0.03132030628299761	0.002338116535450354
кафтан	0.016156450541581657	0.01803011775528775	0.004784932098119926
лощина	0.0045011067703862925	0.004863798769773363	0.001087522164094101
разводить	0.0007925728411920079	0.009767717082935489	6.52594350241435e-05
ходить	0.02551726270631872	0.01851712416727236	0.007062601796501953
сказывать	0.004702965972677856	0.024859412235421968	0.00013235482825215715
вчера	0.04805886971807717	0.041618824510374526	0.012497767332476976
длинный	0.006326398106976627	0.004089586328432866	0.00037349989962521906
барин	0.01512113359821012	0.028882069560160352	0.005258398132265412
нынче	0.003515659289419141	0.0036276750899642434	0.0011508920030973188
беда	0.0065748804387652125	0.006623976804512937	0.0023146147850088145
отбирать	0.01456188302627439	0.04543682317028957	0.004907625792794829
записывать	0.014136103150609449	0.026201282849740434	0.0010730328334962902
поговорить	0.040960516835363565	0.03983654819850175	0.021339564999417134
отходить	0.03158586339140351	0.03052433053851294	0.003708030590841821
смирный	0.004922186286124739	0.013785059941619946	0.0008432264517146152
отчего	0.09533008279422327	0.09989573234893127	0.0003356117904476739
вспомнить	0.06978284569549416	0.07507524855544316	0.016751122499234317
годиться	0.01359177330021161	0.009671902843642317	5.087190927446642e-05
пахать	0.016640446544233006	0.016855137323006485	0.0009182076615366501
сердечный	0.0242859206338514	0.025063477744366448	4.1843475310607814e-05
крестный	0.002693895106436193	0.018052082907409613	0.007513737229740836
брюхо	0.0027739689087973468	0.004387047793999169	0.0023692178710962475
упускать	0.006054931369334123	0.011924068201713085	7.184757380640626e-06
чай	0.02789527521365197	0.025775139856999127	0.0019822594132843712
оглянуться	0.039347470255222214	0.03722756780805484	0.012722932218281531
милый	0.04339602973503126	0.04265077757359025	0.0006804609600574886
поминать	0.013619582195977172	0.04340928465472038	0.0026712763800357275
дядюшка	0.008485936939925907	0.01568314826977927	0.0027508012844343283
рыба	0.006286095790347432	0.0078051786107924135	0.00045038647270049403
лед	0.004908127204762565	0.009224406032417844	0.0004998657361477277
крепкий	0.0037809146100553992	0.010103577088660972	0.0006926705526854766
дурак	0.0033165367771843066	0.0067348658515933415	0.00034352082614297563
ночевать	0.01711167201523481	0.033415919186123036	0.008255466717272168
такой-то	0.0067218187942810525	0.010946398088502089	0.0017235832735538624
смущать	0.02795365551478066	0.030149499012211346	0.008190635109520705
так-то	0.016038363113293652	0.020508161769557075	0.00207655631809695
баба	0.01577929709627325	0.019683025158710038	0.004022089419798896
повертываться	0.0239035098452159	0.009253448034280996	0.00795879330490302
разговориться	0.017424414755474182	0.03960235151046038	0.0012162180036393788
покачать	0.032272395024313436	0.026396360860619836	0.008041991508764001
перекрещиваться	0.012149709825520395	0.020046506814113248	0.0005630228249159808
видать	0.026104594453875956	0.04991268141506296	0.0004345505403456787
андрей	0.026167911327602284	0.046587066851339384	0.009891069928485105
ильич	0.012648181231743055	0.014016214398251264	0.007701321133735018
князь	0.028839502942326657	0.03940281643104016	0.0013064087257614518
тройка	0.028524865915725985	0.02225577070871735	0.00015424733638347063
степан	0.01746499741461776	0.014111371633249263	0.0026230840292528913
слух	0.00658390415493244	0.0037670752526899965	0.00016744728028235674
двое	0.0029966642520153418	0.008938689321623223	0.002472755179484074
схватывать	0.026582628563854252	0.02278301340977049	0.007071314762747485
позвать	0.05904178987456793	0.05764672163001273	0.0034026395133272863
егор	0.029678969612154278	0.030820394626061946	0.011523800573014845
ложиться	0.043121676509603815	0.036199503355834176	0.004528769000762615
болото	0.009236311040669607	0.008764976090447936	0.002597448345631587
чисто	0.001104233463861204	0.0034721160422397862	1.549213310200635e-05
мучать	0.009575529639716208	0.01972226048992173	0.004951722152680869
помиловать	0.02207719982527198	0.022777507703877382	0.00634623061235707
бежать	0.025029441207452912	0.03264677953861106	0.017932077263662718
известно	0.012317362784804536	0.018334533111627124	0.009157313558446173
дорогой	0.016008508390066074	0.030511640733350637	0.004484932964201195
матушка	0.027938114076303172	0.027311321050407386	0.00816430128289436
приказ	0.008037553040068472	0.02855311384364613	0.012685267390233308
везти	0.06547449014228413	0.06040232969001452	0.004765332573739383
вводить	0.021406670254017574	0.041146552192934664	0.004469690917160265
крикнуть	0.026414335643800003	0.01978603755467361	0.009973716473438674
молодец	0.0066106108701179484	0.008510958886505191	0.00027539776038923355
пожалеть	0.018908220728997602	0.031503791171483816	0.011352922060849263
закричать	0.025024359387329647	0.02070410519109902	0.020379226779223075
разговор	0.03914914420951544	0.03969167532481865	0.012443679638154688
оглядывать	0.025744371653877354	0.0210764144073471	0.013716578626472334
подумать	0.048498400972596764	0.04721124680664203	0.011248236088097451
засыпать	0.004391567219778197	0.007885810747876136	0.0014767569969620766
услыхать	0.05212954217815319	0.058931919881709066	0.022230378107058853
дядя	0.04037060280514942	0.040720215385235514	0.01893024688529942
петр	0.042761559275500044	0.04912387623482111	0.023272069070669858
лес	0.01858551533321362	0.02010703070348577	0.0014845508749094878
выдавать	0.012622911232057192	0.026994995753972652	0.004143840091337688
замуж	0.019788965270001475	0.03206424884121785	0.010560003201694276
кормиться	0.011421071266620031	0.01594481072032133	0.0005019173860922951
семь	0.03370220833369679	0.05267267498342883	0.02207147922857969
помещик	0.027019178447711147	0.026725879638075937	0.007572008159200377
село	0.01380145779191117	0.00923581214028537	7.817185018124769e-05
хлопотать	0.01665090274905118	0.02048558855345269	0.0001682760707146004
мирской	0.005837603897353387	0.01387601525320926	0.004600143628996609
шесть	0.050382073842970644	0.03004774047444024	0.020184640302809677
накануне	0.029735573087508894	0.045462713496494035	0.020165045304645385
завтра	0.0608563076398054	0.06336439270283702	0.009210228917571282
приставать	0.013272137030475783	0.01567224455509711	6.485534112085995e-05
разбивать	0.0043573050069078256	0.00721588976347562	0.0009214465118754054
крест	0.012189292281228278	0.01971171056426026	0.000748177969485125
успевать	0.03280241783004706	0.03004658275250034	0.004841051007589821
соображать	0.022378423050754232	0.025449755300235508	0.0005654072585669795
колесо	0.0032117256752244028	0.006041585982694646	0.0001351662619638138
влезать	0.003190446747215711	0.0085349764803022	0.00012631047125654472
бегать	0.011516233710312341	0.012294495102040429	0.00539494498818028
привязывать	0.0032630856206345596	0.008126661596224998	0.0002821454883407299
поди	0.0126846110654104	0.020558715526317103	0.0014145556477340121
вынести	0.018698167505618958	0.02053975255263193	5.6277700910777074e-05
ужинать	0.03013992796993412	0.045991898857106146	0.012375143329531713
чашка	0.007409133124408177	0.007715987607525627	0.0020289561591235444
поесть	0.008573039165898548	0.012922434918113655	0.0036464448187997303
поводить	0.024039257064652573	0.04179124524599842	0.0024183525180731798
худой	0.004929841640899992	0.00799875606019922	0.0007856717315552899
усталый	0.0041003839266935335	0.006203278212017868	0.0026944537381450905
усаживаться	0.01734415971899038	0.011873022087286324	0.0018512193344605724
строго	0.008706006359656482	0.016627842645161126	0.002325576254845211
лето	0.033798253016053395	0.02495613005721238	0.010438874702576031
выезжать	0.06354363032410343	0.08143602034627248	0.031183852792968453
недобрый	0.0012717544894852318	0.00925569502279156	0.003229621582610026
ружье	0.023687677383528744	0.023581174095725847	0.0029406091280749563
толковать	0.029619055906339172	0.025608344561359495	0.006008114316810696
прислушиваться	0.014808989482089363	0.018762620398957597	0.013300583389729396
послышаться	0.03043921882453183	0.024142149763885765	0.012924168311552344
разбирать	0.03349055784579136	0.02312754428335182	0.0034010142840774286
мимо	0.03433180052653282	0.028323824043204316	0.0002072493733339703
летний	0.00528534564360757	0.007086230299167773	0.00029578628600393167
светлый	0.044215802455928925	0.032875631604157	0.006929322818972624
заезжать	0.07911444641331679	0.07379085566376062	0.026708286834839733
коли	0.027553796387745844	0.023960391954912515	0.004768762436164978
переезжать	0.03573042330746423	0.06458429292142816	0.03167308553347237
трястись	0.0015206349166635104	0.0015876156360084602	0.00114798746047581
туман	0.009325280414829867	0.010427824619995966	0.0037547477746327036
мост	0.008776662979225401	0.011356763431814172	0.00013953174852049345
десять	0.03800169761976692	0.029329890751150944	0.022463369669636062
надевать	0.01977885927443937	0.009076455932306392	0.0042669610533823355
дожидаться	0.02131007838942032	0.01896804267333273	0.0037510305255002126
краснеть	0.011805361306636947	0.01267298969980716	0.0017967360215951102
сквозь	0.005386529359667656	0.0075776607977916235	0.00017693215678673402
тронуть	0.01471619329119166	0.0108905228621389	0.002124880081294462
туда	0.022092140767673712	0.04173043778158219	0.0037504745697130855
чей	0.014556987572665476	0.017879888590335746	8.20495090507805e-05
знакомый	0.016211225114318363	0.026807034016150616	0.007150566464083623
вглядываться	0.023874548322385565	0.02978475194640729	0.016439298179979026
откуда	0.03331277761249494	0.039056254089870006	0.004242146707830045
затихать	0.01201212023164309	0.013767439078901298	0.0032379284269104325
громкий	0.01838058510840794	0.015299143545500021	0.007477636234762991
сзади	0.01157318693711297	0.016920608158483903	0.005014342702626496
тотчас	0.03032107560831313	0.03728733022786078	0.006226927680489471
нынешний	0.02357655536773947	0.02045802554897944	0.0018188319077324258
слезать	0.00034619357608766695	0.002934275702009451	0.0011018974208399114
корм	0.015508919856744888	0.028176117228271836	0.0011607359162692143
трава	0.007580208693698494	0.011420044106726547	0.00029911823654830456
остров	0.005465861405197193	0.002378685488756656	2.468066614008102e-05
поклониться	0.03307409171140248	0.05092184609202414	0.011816135205537488
сон	0.02117958797465146	0.02047238689561254	0.009785043049082025
вишь	0.00479101164187636	0.008269310974055578	0.0042417756662957475
больно	0.023651265165871002	0.03724928945164798	0.015171291659404626
повозка	0.03724943521135153	0.03500051149001411	0.003913400987388577
ступать	0.008060327553381269	0.018772714837336616	0.00017427682149314747
родиться	0.019207077710906444	0.026310635288125845	0.0072199887457927905
ждать	0.02774976658547008	0.044132393303644116	0.014711682359781493
разница	0.010120146374334478	0.005589929520758504	0.00029315750782086977
заглушать	0.007945514696823228	0.0184845776345447	0.0002096811794793869
короткий	0.011427051364559482	0.015209484424399925	0.0012620207513038494
уничтожаться	0.010770091906047356	0.02450548908907397	0.0017260974697107718
отдаваться	0.01748468327124858	0.029890498517630284	0.0013913877041912888
направлять	0.020036830048707474	0.03495605093628822	0.008619362744232834
ярко	0.012673639515004604	0.01269608204494449	0.003958295964432402
предстоящий	0.019841634880620938	0.027779178613993073	0.002872319339096212
естественный	0.017778301068881508	0.013137940140754057	0.002224549830486732
воспитание	0.036817235316435465	0.03862670964724711	0.002555133743157917
указание	0.016798901388141663	0.04148400815506317	0.0052695826797733505
поколение	0.007246278382124177	0.013211161150949868	0.001028522162321709
объясняться	0.014886453488317006	0.03404184439056851	0.001374273846642556
объяснять	0.08641417976594973	0.0683470275101832	0.021753649933246657
философия	0.02434833733594032	0.017078078089825893	0.0012710798814780653
философский	0.022883015564327234	0.021757691481307618	0.0010852665284420324
расти	0.010658034581403816	0.009022259723031271	0.0024003060452676963
передача	0.001969753816494386	0.005868802260140178	0.0006464076259214644
непонятный	0.032226178175906534	0.035864853569342554	0.011334577246185576
воззрение	0.031142293469470315	0.05347630625768908	0.006903435937498855
класть	0.013577433691194634	0.015059629193239072	0.004982499847178532
вкус	0.0050657994389069734	0.009461523477477175	0.00012785613286710827
убеждаться	0.09009126260248994	0.05798823670140776	0.012784271523077963
веровать	0.06694728489515102	0.0497573466576253	0.011212635542275615
забывать	0.039052650222436355	0.03891140800719572	0.005411867639792132
вспоминать	0.0533614612421834	0.061201531608298484	0.015857861799851436
частный	0.011583583173504821	0.012359165144832233	8.012380389185722e-05
определенно	0.009175736193071191	0.026370848016609237	0.0024684701569461227
похоть	0.017636412719452724	0.021054819429060182	0.0069992221342152165
описывать	0.020835570269488575	0.03261164690223798	0.009959847338811945
устранять	0.016356016075454394	0.019560016581536048	0.0032762943795845876
суждение	0.032432134723314895	0.04436474545712125	0.005088619205277179
описание	0.016841606270511834	0.01828888773714268	0.0026764001431483727
портрет	0.0014680386206278673	0.00043044636247502153	4.142826102085029e-05
попытаться	0.037053672231375005	0.04705132240010178	0.015705243521986573
спорить	0.04594188886611079	0.039260726809421505	0.013132814096641045
читатель	0.016442372092650526	0.017993755782137667	0.002230106763425037
деятель	0.01601222133304938	0.015903718007077187	0.0007735798634679269
придавать	0.02368292371562541	0.024111129676805735	0.00020923962052587743
приобретение	0.015654519451197692	0.02292875445369516	0.002317598826942014
любовный	0.005627007781968809	0.008377947399967068	0.0007095714268622593
впадать	0.0007518294022670927	0.016788613603674313	3.4286924197329774e-06
случайный	0.013163900450417947	0.021862840196835723	0.0025459492755496604
исключать	0.016742954342513924	0.045421281926922664	0.004974897979965365
обычный	0.0077317775317651116	0.00564110948471805	0.0011470647482004167
душевный	0.03323245835201238	0.027716005298276832	0.0072806099328852495
таинственный	0.012399890520446677	0.01722259328165522	0.001571868739274657
удерживать	0.04543188237131004	0.05868481957279439	0.008675159466500132
наблюдать	0.012542819879678696	0.013655218205547652	0.0049418981248957276
золото	0.0060167843567411295	0.007310780932375313	0.001605886126482868
блестеть	0.010217610501255428	0.011628486181849723	0.0024695703087739018
сведение	0.030169572528567692	0.018742853997673295	0.001502534007050116
выставлять	0.01267287112690432	0.023405249808379165	0.00046366241173430853
унижение	0.033102937039965176	0.030304514469437688	0.0112085874523337
наполеон	0.03384100908448293	0.02698081461071076	0.007906786572171217
екатерина	0.019501273666684544	0.035677009428229316	0.015879846081823183
критика	0.020199122711422064	0.028906156287684226	0.0001954993948455608
велено	0.00333868681459967	0.005535022262112691	0.0032542345850192105
монах	0.005191781120622321	0.007351156429964258	0.0010456661675195644
исследование	0.00648501321282376	0.0223464393628483	0.00042528830473815557
прилагать	0.026897156078650897	0.02773575052421599	0.0018974688281501622
историк	0.009656973090680246	0.011539813527538198	0.00030815238147555407
ко	0.012139066974807794	0.014156937903115294	0.0002811065263871694
народный	0.006094489895803986	0.005978260004482309	0.00045146901926055335
задача	0.019440514479634848	0.023746948106794716	0.002041748079202864
совпадать	0.01278413573502692	0.025995952187568557	0.0007186831945036019
добродетель	0.01989467714776556	0.031390104566971305	0.0030286896199812805
величие	0.010199613169203998	0.008549610031741131	2.1494935947230035e-05
настаивать	0.02392266086642325	0.010617747936760898	0.0003752046305234752
идеал	0.039562693945338505	0.03781440903600318	0.004620279874095181
ряд	0.0020051565316255688	0.0038583737173979588	9.97496278685663e-05
встречаться	0.05163858937488015	0.05820918360192449	0.022956591639160712
интерес	0.03412147868740957	0.022441767083106152	0.005397720360138046
правительственный	0.0154916811806373	0.01271466663617061	0.0009455687416780594
московский	0.004921886925343464	0.0019084090519270642	0.0009867079457078277
верста	0.017265104051285243	0.02122379176479227	0.0005089348238043839
москва	0.007552328588967244	0.008848588719505581	0.002524976568420838
деревенский	0.007150054024746531	0.013378371494339795	0.00040759276772719434
рождаться	0.023380211768112544	0.025720985278000763	0.012548062003172334
меньшой	0.02106546070772421	0.024834093991849503	0.001197680672777386
борода	0.01035936245440206	0.00718947050104843	0.0031809083927617702
бровь	0.0148641222226866	0.01466855326297337	0.0030892749756957468
дым	0.008657940537899918	0.010602867994288286	0.002508460311600408
четверть	0.03420753282932082	0.03191013451920102	0.01375738456231525
зима	0.04621910147903562	0.038714485402872895	0.004300867664946713
прибавлять	0.0334251388519886	0.02244975306586236	4.379725653360533e-05
пасть	0.003055799372313469	0.0059224689711802805	3.1348626813138766e-05
сени	0.036045263362028256	0.042681223205721416	0.0032584523149163254
сани	0.022694421780885515	0.022763483448934828	0.0034222591225105854
сено	0.023861605466609374	0.024275632185034306	0.0002442003799479569
выбегать	0.034039255524553856	0.03506368535708009	0.02207083536108055
отворять	0.04563497804834172	0.031225934412108254	0.006799981804237317
ход	0.016632578225238476	0.008240993564145543	0.0005168251574388317
ящик	0.00402706937235482	0.0038885041285312534	3.383388689331638e-05
веревка	0.0018942190864117787	0.0022325244146170695	0.0001468384789668428
задний	0.0054258321188628824	0.0117693476490498	0.0029899375260628285
рысь	0.007589861866601289	0.009782611288285909	6.343178230581095e-05
рано	0.0408934996306452	0.017225899678849677	0.00563373862280871
встреча	0.039476400188285264	0.045693163499974	0.008613544786946915
сверху	0.005614398534289164	0.009158144022067176	0.003829651068235376
выскочить	0.017201388084688313	0.012866955642775976	0.01113476202187055
верхний	0.0022060011619219736	0.003515574360281916	0.0035813640153958205
подводить	0.022318740375691027	0.024152484145840248	3.419641459031074e-05
вкладывать	0.00824930226311865	0.03185405258305794	0.000708119750951488
локоть	0.01774537649175331	0.016368858533234564	0.009356202343590837
зерно	0.013286613878876488	0.01620098115311319	0.0017693027853429666
восходить	0.027453886139306577	0.027660662356169142	0.0002549157200631141
обоз	0.025417985749000577	0.0467338362722291	0.006084565827240451
догнать	0.014631736176090053	0.027685806336005748	0.0028602841286115956
дмитрий	0.04956775836792323	0.05927362804143897	0.014636230017749058
перебирать	0.0028638968786409372	0.012109011786284856	0.00012899393469062917
передняя	0.0504213276571614	0.050986700256888326	0.0004935774845274139
подъезжать	0.05497670570534708	0.06182343164110401	0.017867681181646253
высоко	0.022672544597668823	0.020893532171493055	0.012298470860577731
зайти	0.059228112856301605	0.0476665422385566	0.004775408824329704
лавка	0.014061957104090205	0.018070933864516022	5.705225031517986e-05
печка	0.016447046527766598	0.02830244009129597	0.001294782318212847
вынимать	0.018257394414028474	0.011184467733711932	0.002611088985154937
съездить	0.057127385725391	0.06619988544723696	0.03088378627819568
почитать	0.010388068282346001	0.023808855771020078	0.0015736577989462308
обед	0.02519933509123756	0.028439549413482066	0.0080066807050439
обедать	0.057942948527972556	0.061335482425157274	0.019941877976273902
привозить	0.05774829731265838	0.07667938510114394	0.027738832980929315
нахмуриваться	0.016570342838928928	0.012676094357477626	0.006117025571736633
успокаиваться	0.023836974819255095	0.03202346674572638	0.00529728725632067
боль	0.02487146766841219	0.030588477100533817	0.0018157067729944098
осматривать	0.005410948625797293	0.011114141441160885	0.0008580490041426904
мальчик	0.03734655530586785	0.01920246456801878	0.005152472362637619
бабушка	0.054981089355939906	0.02917077590225388	0.00859499059369694
прогнать	0.01008636359481377	0.012637539493542044	0.0008677875193297582
дрожать	0.009567510735184647	0.006085977380916306	0.0032284056980550987
сводить	0.026200518204135926	0.029209964900488605	0.00013816889567913588
пол	0.0216033298458294	0.011940496039263913	0.0005757711304678373
улыбаться	0.02508776884639945	0.025436120741797776	0.012296693953221315
рад	0.09217647725554853	0.0972649867728658	0.04068839007855068
господь	0.014579816806385662	0.03148983269818366	0.02516086815415649
срок	0.002817682043595066	0.005538243922908986	0.00023184921492002143
удерживаться	0.02896471755950591	0.027049155120313053	0.0027904733284313736
молоко	0.009476644137308782	0.010936331540013975	0.0007996296761912881
шляпа	0.014197814234827104	0.018094834277025896	0.005995618974862511
иван	0.058150757687353366	0.048539850046462676	0.037522359246231714
осень	0.027465759004621306	0.02605452695187513	0.013008442741165803
решаться	0.02315169744290591	0.033342355077342116	0.005584353386147676
имение	0.02592900811647803	0.013603949924556087	0.0014089141808321254
петербург	0.007306760577704765	0.010037654474773816	0.0022021470121312554
алексеевич	0.04198525201861582	0.037360850793397224	0.008829367041945826
княгиня	0.03939243222005366	0.038897586133638376	0.0013191474379001266
федоровна	0.046844131676740446	0.047336074474584315	0.009740910705899723
попросить	0.043685050862230894	0.06737045725833402	0.009917060996926269
повар	0.016754118790057917	0.015558906517087204	0.0009138098835284664
роман	0.03957233474302226	0.026646271684255325	0.0009556893744165821
федорович	0.0260451185036974	0.023983941362673997	0.008586632118219736
забирать	0.007135030727116873	0.01809536089737679	0.0012462425457955893
родной	0.022328812059680517	0.02331821173910952	0.002911851822003305
заставать	0.02889498658539987	0.022548897260683282	0.0011649064936988165
хлопоты	0.009616762065246523	0.014371353791752776	0.0033670688966555974
любезный	0.012510386797156442	0.01896366654171782	0.002142330099349628
вывести	0.029294175152428804	0.03450178659359971	0.014427984305448595
оттуда	0.013750524747406434	0.019238742955238117	0.005643230712015622
выбираться	0.021019018503595045	0.01987765169863094	0.002029109906821171
крепость	0.008105197092274108	0.007203575547837812	0.00013363531841442997
июль	0.018322925487703753	0.021302023539268754	0.01071146654622917
пробыть	0.041605319975284084	0.04475900479119577	0.01293462839117309
агафья	0.02951538992338488	0.03527732269031908	0.0036274086770752174
въезжать	0.037483358312482916	0.0626332637491941	0.011346549487701895
граф	0.009152163921261528	0.015020420956504238	0.001765460854746588
графиня	0.04872674969716743	0.04591366975028328	0.003032956587724073
завтрак	0.01231368167373075	0.018064695644764893	0.005801549307588975
поезд	0.027490236827685494	0.030012606373218325	0.0006704568207092985
платок	0.007837249595978047	0.012660836810831069	0.0028723384596252804
грязь	0.005708383743510048	0.004475354888647327	0.000731239410438235
синий	0.011621680458109235	0.008219702262492424	0.003814083494049605
петров	0.001507077560338212	0.01215664669102517	0.00024361138877448322
